StockName,CustomerName,Price,NumStks,Time,OrderID
ARBK,Customer4,498,458,0,20892
ARBK,Customer1,496,148,0,11816
ARBK,Customer3,495,464,0,48090
ARBK,Customer2,495,137,0,44270
ARBK,Customer0,494,415,0,50633
ARBK,Customer2,492,495,0,47544
ARBK,Customer3,492,397,0,20290
ARBK,Customer3,491,142,0,50072
ARBK,Customer1,491,138,0,31509
ARBK,Customer0,490,496,0,17233
ARBK,Customer0,488,196,0,23966
ARBK,Customer2,487,450,0,25392
ARBK,Customer0,486,369,0,22267
ARBK,Customer0,485,462,0,28191
ARBK,Customer3,484,485,0,4868
ARBK,Customer1,483,354,0,32072
ARBK,Customer2,481,446,0,10420
ARBK,Customer2,481,279,0,4855
ARBK,Customer4,478,26,0,21548
ARBK,Customer2,477,158,0,18669
ARBK,Customer3,476,122,0,18027
ARBK,Customer4,475,282,0,52323
ARBK,Customer1,475,71,0,28782
ARBK,Customer2,474,75,0,32798
ARBK,Customer3,473,197,0,48116
ARBK,Customer0,473,61,0,24918
ARBK,Customer0,472,240,0,51422
ARBK,Customer3,471,463,0,27914
ARBK,Customer3,471,27,0,20560
ARBK,Customer2,470,317,0,37644
ARBK,Customer3,469,424,0,47193
ARBK,Customer2,469,293,0,42548
ARBK,Customer0,468,345,0,39328
ARBK,Customer4,468,170,0,35004
ARBK,Customer1,466,420,0,42567
ARBK,Customer1,463,311,0,28921
ARBK,Customer0,463,214,0,13027
ARBK,Customer3,462,265,0,49974
ARBK,Customer2,462,85,0,37080
ARBK,Customer2,460,91,0,35047
ARBK,Customer4,459,304,0,28832
ARBK,Customer1,459,132,0,4479
ARBK,Customer2,455,423,0,24875
ARBK,Customer3,453,378,0,52359
ARBK,Customer2,453,374,0,41972
ARBK,Customer2,453,338,0,34390
ARBK,Customer3,452,486,0,20531
ARBK,Customer4,452,462,0,31884
ARBK,Customer0,452,221,0,13509
ARBK,Customer2,451,447,0,28166
ARBK,Customer4,451,379,0,28070
ARBK,Customer4,450,8,0,16436
ARBK,Customer0,449,89,0,29043
ARBK,Customer4,447,196,0,40646
ARBK,Customer4,445,237,0,2514
ARBK,Customer0,444,492,0,54842
ARBK,Customer1,442,46,0,6274
ARBK,Customer1,440,299,0,32001
ARBK,Customer3,439,393,0,6822
ARBK,Customer0,438,137,0,21940
ARBK,Customer3,437,412,0,18880
ARBK,Customer1,436,317,0,23187
ARBK,Customer1,435,408,0,24494
ARBK,Customer1,434,51,0,45449
ARBK,Customer1,433,133,0,2203
ARBK,Customer0,432,384,0,21020
ARBK,Customer0,429,358,0,44012
ARBK,Customer3,429,298,0,36223
ARBK,Customer4,428,495,0,6678
ARBK,Customer1,426,449,0,44857
ARBK,Customer4,425,491,0,49595
ARBK,Customer3,425,63,0,39443
ARBK,Customer0,423,251,0,11444
ARBK,Customer0,422,328,0,39835
ARBK,Customer3,421,449,0,21424
ARBK,Customer0,420,192,0,28110
ARBK,Customer1,420,80,0,2195
ARBK,Customer1,419,397,0,47543
ARBK,Customer1,419,296,0,38268
ARBK,Customer2,418,328,0,17035
ARBK,Customer1,415,442,0,33417
ARBK,Customer1,415,286,0,42993
ARBK,Customer3,415,56,0,42047
ARBK,Customer4,415,37,0,1280
ARBK,Customer3,414,336,0,23013
ARBK,Customer2,413,92,0,7317
ARBK,Customer2,412,229,0,1682
ARBK,Customer1,411,298,0,34566
ARBK,Customer3,411,15,0,3636
ARBK,Customer1,410,74,0,34081
ARBK,Customer4,410,12,0,25335
ARBK,Customer4,409,183,0,13554
ARBK,Customer2,408,69,0,19384
ARBK,Customer4,407,83,0,11772
ARBK,Customer4,406,29,0,50320
ARBK,Customer2,405,420,0,47167
ARBK,Customer0,404,20,0,11626
ARBK,Customer1,403,171,0,44495
ARBK,Customer1,402,499,0,10781
ARBK,Customer2,402,405,0,47276
ARBK,Customer1,402,77,0,10095
ARBK,Customer1,401,460,0,45299
ARBK,Customer2,401,209,0,40976
ARBK,Customer2,400,316,0,38033
ARBK,Customer0,399,413,0,27503
ARBK,Customer0,397,474,0,46497
ARBK,Customer1,394,125,0,41122
ARBK,Customer3,393,457,0,40784
ARBK,Customer0,393,357,0,10617
ARBK,Customer0,390,366,0,18422
ARBK,Customer3,389,186,0,13748
ARBK,Customer0,388,488,0,31067
ARBK,Customer3,387,240,0,25942
ARBK,Customer2,386,282,0,49739
ARBK,Customer4,384,418,0,928
ARBK,Customer0,383,347,0,35843
ARBK,Customer4,383,285,0,14053
ARBK,Customer3,382,176,0,41040
ARBK,Customer3,381,149,0,40380
ARBK,Customer1,380,498,0,15225
ARBK,Customer4,380,432,0,19628
ARBK,Customer3,380,347,0,15100
ARBK,Customer2,380,195,0,18180
ARBK,Customer0,380,158,0,17301
ARBK,Customer0,380,47,0,470
ARBK,Customer0,379,397,0,10298
ARBK,Customer4,379,305,0,2660
ARBK,Customer4,377,396,0,44591
ARBK,Customer3,377,291,0,50410
ARBK,Customer0,377,250,0,22592
ARBK,Customer1,377,189,0,37330
ARBK,Customer1,377,137,0,18808
ARBK,Customer2,376,107,0,2536
ARBK,Customer1,375,493,0,31787
ARBK,Customer2,375,59,0,30213
ARBK,Customer2,374,479,0,43044
ARBK,Customer0,374,312,0,52780
ARBK,Customer4,374,302,0,40551
ARBK,Customer3,374,43,0,3768
ARBK,Customer4,373,424,0,33938
ARBK,Customer3,373,394,0,17041
ARBK,Customer3,372,429,0,50222
ARBK,Customer4,372,253,0,18786
ARBK,Customer0,371,412,0,48938
ARBK,Customer3,371,345,0,36558
ARBK,Customer2,371,251,0,42879
ARBK,Customer4,371,2,0,36478
ARBK,Customer1,370,453,0,44617
ARBK,Customer1,370,313,0,1609
ARBK,Customer3,369,246,0,50107
ARBK,Customer2,369,9,0,14496
ARBK,Customer0,368,273,0,41773
ARBK,Customer4,367,262,0,36992
ARBK,Customer2,366,410,0,38532
ARBK,Customer0,366,318,0,39259
ARBK,Customer3,366,247,0,20975
ARBK,Customer3,366,139,0,13297
ARBK,Customer0,366,108,0,4778
ARBK,Customer1,365,408,0,41947
ARBK,Customer2,365,147,0,7226
ARBK,Customer0,364,488,0,53885
ARBK,Customer4,362,199,0,51643
ARBK,Customer3,362,86,0,32276
ARBK,Customer3,361,397,0,53927
ARBK,Customer3,361,397,0,49486
ARBK,Customer1,361,390,0,48950
ARBK,Customer1,361,233,0,27550
ARBK,Customer0,361,99,0,3299
ARBK,Customer1,360,402,0,18124
ARBK,Customer3,359,236,0,43918
ARBK,Customer4,359,16,0,12469
ARBK,Customer3,357,21,0,31795
ARBK,Customer0,355,376,0,45682
ARBK,Customer0,355,139,0,32428
ARBK,Customer1,355,110,0,28770
ARBK,Customer4,354,409,0,44621
ARBK,Customer1,353,462,0,39312
ARBK,Customer1,353,114,0,17200
ARBK,Customer0,352,194,0,3929
ARBK,Customer3,351,477,0,12493
ARBK,Customer2,350,146,0,20338
ARBK,Customer0,349,466,0,24142
ARBK,Customer0,348,386,0,33122
ARBK,Customer3,348,4,0,14195
ARBK,Customer3,347,271,0,54275
ARBK,Customer1,347,212,0,41680
ARBK,Customer3,347,184,0,13813
ARBK,Customer3,346,395,0,29960
ARBK,Customer3,346,358,0,551
ARBK,Customer0,345,439,0,8470
ARBK,Customer3,344,25,0,51513
ARBK,Customer2,344,20,0,4899
ARBK,Customer2,343,422,0,39844
ARBK,Customer2,343,418,0,42353
ARBK,Customer0,343,404,0,39970
ARBK,Customer3,343,325,0,34025
ARBK,Customer3,343,194,0,25778
ARBK,Customer2,342,265,0,41167
ARBK,Customer3,341,437,0,34897
ARBK,Customer0,340,381,0,52836
ARBK,Customer2,340,190,0,18973
ARBK,Customer2,339,323,0,54374
ARBK,Customer1,338,443,0,27739
ARBK,Customer3,338,256,0,35282
ARBK,Customer0,338,182,0,20239
ARBK,Customer0,337,359,0,13788
ARBK,Customer2,336,59,0,24470
ARBK,Customer2,335,337,0,9696
ARBK,Customer0,335,313,0,17719
ARBK,Customer4,335,64,0,48448
ARBK,Customer1,335,43,0,5607
ARBK,Customer2,334,134,0,10904
ARBK,Customer4,333,361,0,44534
ARBK,Customer0,331,136,0,51594
ARBK,Customer1,331,78,0,5564
ARBK,Customer1,330,391,0,30235
ARBK,Customer2,330,40,0,17555
ARBK,Customer1,329,469,0,28876
ARBK,Customer3,329,66,0,19692
ARBK,Customer4,328,418,0,15411
ARBK,Customer3,327,270,0,24395
ARBK,Customer2,326,348,0,46641
ARBK,Customer2,325,365,0,14094
ARBK,Customer3,324,209,0,43445
ARBK,Customer3,324,123,0,24849
ARBK,Customer3,323,86,0,21073
ARBK,Customer1,322,336,0,35702
ARBK,Customer1,322,117,0,5557
ARBK,Customer2,321,274,0,50829
ARBK,Customer1,321,229,0,36374
ARBK,Customer3,321,189,0,27398
ARBK,Customer2,321,7,0,15075
ARBK,Customer1,320,404,0,4998
ARBK,Customer4,319,468,0,19489
ARBK,Customer2,319,381,0,9275
ARBK,Customer0,318,154,0,34104
ARBK,Customer0,318,74,0,27746
ARBK,Customer1,318,35,0,20354
ARBK,Customer4,317,437,0,43431
ARBK,Customer3,317,368,0,14628
ARBK,Customer4,316,82,0,21297
ARBK,Customer4,315,327,0,23442
ARBK,Customer4,314,420,0,48434
ARBK,Customer1,314,411,0,24997
ARBK,Customer3,314,319,0,35536
ARBK,Customer4,314,138,0,9553
ARBK,Customer1,313,497,0,1111
ARBK,Customer1,311,406,0,18584
ARBK,Customer0,308,472,0,30840
ARBK,Customer1,308,409,0,16562
ARBK,Customer1,307,485,0,22428
ARBK,Customer0,307,456,0,16227
ARBK,Customer4,307,243,0,10170
ARBK,Customer2,306,108,0,39500
ARBK,Customer4,305,204,0,49692
ARBK,Customer1,305,167,0,44997
ARBK,Customer2,304,353,0,35711
ARBK,Customer2,304,219,0,11247
ARBK,Customer1,303,337,0,48084
ARBK,Customer0,303,165,0,39072
ARBK,Customer4,302,453,0,32294
ARBK,Customer3,301,207,0,49129
ARBK,Customer1,300,449,0,51398
ARBK,Customer3,300,254,0,51262
ARBK,Customer2,300,43,0,39586
ARBK,Customer0,299,439,0,23550
ARBK,Customer4,298,492,0,54898
ARBK,Customer4,298,311,0,43158
ARBK,Customer0,298,230,0,12338
ARBK,Customer1,297,258,0,45066
ARBK,Customer2,297,249,0,11580
ARBK,Customer2,296,286,0,25733
ARBK,Customer4,296,242,0,25155
ARBK,Customer1,295,463,0,421
ARBK,Customer0,294,340,0,7952
ARBK,Customer0,293,435,0,10996
ARBK,Customer2,292,356,0,53863
ARBK,Customer1,292,225,0,14972
ARBK,Customer1,291,199,0,14693
ARBK,Customer4,290,14,0,22353
ARBK,Customer1,288,464,0,39129
ARBK,Customer1,288,393,0,39894
ARBK,Customer4,288,359,0,15130
ARBK,Customer2,573,209,1,6466
ARBK,Customer0,572,423,1,1045
ARBK,Customer4,571,478,1,26520
ARBK,Customer1,571,212,1,7206
ARBK,Customer4,570,327,1,41293
ARBK,Customer2,570,114,1,16784
ARBK,Customer3,570,63,1,495
ARBK,Customer4,568,414,1,1498
ARBK,Customer3,566,460,1,22293
ARBK,Customer1,565,398,1,32086
ARBK,Customer2,565,392,1,29668
ARBK,Customer2,565,253,1,26242
ARBK,Customer1,564,403,1,15999
ARBK,Customer4,563,252,1,4213
ARBK,Customer0,562,78,1,15728
ARBK,Customer0,561,486,1,39814
ARBK,Customer1,559,281,1,31076
ARBK,Customer0,559,165,1,21793
ARBK,Customer2,558,300,1,14018
ARBK,Customer3,557,363,1,9917
ARBK,Customer0,557,174,1,4270
ARBK,Customer3,557,33,1,3961
ARBK,Customer1,556,271,1,14458
ARBK,Customer0,556,250,1,13094
ARBK,Customer0,555,328,1,53579
ARBK,Customer0,554,139,1,51086
ARBK,Customer1,553,416,1,50371
ARBK,Customer2,553,83,1,9515
ARBK,Customer0,552,135,1,49953
ARBK,Customer4,550,276,1,21236
ARBK,Customer3,549,383,1,15685
ARBK,Customer0,546,47,1,31627
ARBK,Customer3,545,488,1,54622
ARBK,Customer4,545,452,1,48811
ARBK,Customer4,544,350,1,6007
ARBK,Customer4,543,470,1,53732
ARBK,Customer0,543,245,1,5032
ARBK,Customer2,542,451,1,46158
ARBK,Customer0,542,86,1,29411
ARBK,Customer2,541,17,1,26443
ARBK,Customer1,539,415,1,27205
ARBK,Customer0,537,449,1,30780
ARBK,Customer4,535,186,1,13780
ARBK,Customer2,534,54,1,32368
ARBK,Customer4,534,39,1,26617
ARBK,Customer4,533,160,1,30043
ARBK,Customer3,532,382,1,7809
ARBK,Customer3,531,419,1,5756
ARBK,Customer2,530,46,1,50355
ARBK,Customer0,528,464,1,37068
ARBK,Customer1,527,379,1,19331
ARBK,Customer3,526,404,1,45712
ARBK,Customer4,525,369,1,20826
ARBK,Customer1,523,480,1,48995
ARBK,Customer1,521,142,1,31372
ARBK,Customer0,520,145,1,39015
ARBK,Customer0,519,51,1,28180
ARBK,Customer3,517,240,1,614
ARBK,Customer0,515,431,1,31266
ARBK,Customer4,515,183,1,16994
ARBK,Customer1,514,338,1,6594
ARBK,Customer4,513,180,1,26358
ARBK,Customer1,512,427,1,15969
ARBK,Customer4,512,360,1,7213
ARBK,Customer0,511,392,1,25491
ARBK,Customer4,510,290,1,52710
ARBK,Customer4,510,217,1,51478
ARBK,Customer2,510,136,1,48254
ARBK,Customer2,508,439,1,8170
ARBK,Customer4,507,322,1,42961
ARBK,Customer2,507,318,1,7078
ARBK,Customer4,507,123,1,1720
ARBK,Customer3,507,91,1,886
ARBK,Customer4,506,174,1,38124
ARBK,Customer4,505,340,1,8679
ARBK,Customer3,504,129,1,36584
ARBK,Customer3,502,395,1,18391
ARBK,Customer1,501,376,1,25039
ARBK,Customer0,501,144,1,20461
ARBK,Customer1,500,158,1,50450
ARBK,Customer0,499,41,1,49728
ARBK,Customer3,498,279,1,3865
ARBK,Customer3,497,43,1,36877
ARBK,Customer1,496,355,1,21235
ARBK,Customer3,495,18,1,383
ARBK,Customer1,494,290,1,13740
ARBK,Customer3,492,214,1,43393
ARBK,Customer2,492,119,1,11525
ARBK,Customer2,490,407,1,30630
ARBK,Customer1,490,145,1,27129
ARBK,Customer2,489,441,1,10373
ARBK,Customer0,489,242,1,7550
ARBK,Customer4,489,235,1,6559
ARBK,Customer3,487,245,1,32880
ARBK,Customer0,486,365,1,19820
ARBK,Customer2,483,426,1,31400
ARBK,Customer4,482,476,1,44174
ARBK,Customer2,482,423,1,22496
ARBK,Customer0,482,113,1,8896
ARBK,Customer1,481,173,1,35620
ARBK,Customer0,479,302,1,2507
ARBK,Customer1,476,477,1,13189
ARBK,Customer0,476,218,1,43960
ARBK,Customer0,476,111,1,322
ARBK,Customer1,474,231,1,26107
ARBK,Customer4,472,381,1,38820
ARBK,Customer0,469,476,1,32775
ARBK,Customer0,468,84,1,15826
ARBK,Customer3,467,332,1,26168
ARBK,Customer2,466,335,1,12090
ARBK,Customer3,461,381,1,800
ARBK,Customer1,458,111,1,21313
ARBK,Customer0,457,486,1,51378
ARBK,Customer2,456,85,1,50172
ARBK,Customer3,455,375,1,18545
ARBK,Customer3,454,408,1,25637
ARBK,Customer1,453,193,1,10721
ARBK,Customer2,452,477,1,31217
ARBK,Customer1,450,340,1,26275
ARBK,Customer4,449,273,1,42478
ARBK,Customer1,449,247,1,17413
ARBK,Customer2,449,223,1,5150
ARBK,Customer3,448,488,1,22115
ARBK,Customer3,448,435,1,19897
ARBK,Customer2,447,89,1,51407
ARBK,Customer2,446,103,1,810
ARBK,Customer4,445,212,1,45315
ARBK,Customer2,445,134,1,14630
ARBK,Customer1,444,393,1,23226
ARBK,Customer4,443,411,1,6200
ARBK,Customer3,442,166,1,27207
ARBK,Customer0,441,447,1,53703
ARBK,Customer1,441,360,1,30563
ARBK,Customer4,438,396,1,14584
ARBK,Customer0,437,482,1,6080
ARBK,Customer3,436,448,1,5670
ARBK,Customer1,434,13,1,20573
ARBK,Customer1,430,107,1,49756
ARBK,Customer1,429,433,1,34502
ARBK,Customer1,428,380,1,3316
ARBK,Customer4,427,271,1,50744
ARBK,Customer0,425,382,1,20002
ARBK,Customer4,424,407,1,29860
ARBK,Customer4,423,368,1,25442
ARBK,Customer3,423,298,1,52058
ARBK,Customer0,423,235,1,13634
ARBK,Customer2,422,54,1,22072
ARBK,Customer4,421,256,1,26134
ARBK,Customer1,420,116,1,34645
ARBK,Customer1,419,391,1,46430
ARBK,Customer1,416,465,1,38315
ARBK,Customer1,415,443,1,16464
ARBK,Customer1,414,282,1,54305
ARBK,Customer1,414,226,1,26122
ARBK,Customer1,413,482,1,36535
ARBK,Customer1,413,473,1,8377
ARBK,Customer0,412,484,1,1484
ARBK,Customer4,411,205,1,3407
ARBK,Customer3,410,371,1,13390
ARBK,Customer0,409,420,1,2589
ARBK,Customer1,407,477,1,12261
ARBK,Customer0,406,132,1,16202
ARBK,Customer3,405,184,1,17588
ARBK,Customer0,404,400,1,11261
ARBK,Customer3,404,385,1,4892
ARBK,Customer2,402,168,1,48165
ARBK,Customer3,401,117,1,26009
ARBK,Customer3,399,492,1,24963
ARBK,Customer1,399,165,1,15926
ARBK,Customer1,398,421,1,21005
ARBK,Customer0,397,213,1,52667
ARBK,Customer3,396,87,1,14872
ARBK,Customer4,395,186,1,20596
ARBK,Customer4,395,29,1,914
ARBK,Customer4,394,257,1,28240
ARBK,Customer4,392,205,1,17084
ARBK,Customer4,391,420,1,18394
ARBK,Customer0,390,168,1,31743
ARBK,Customer3,388,408,1,2584
ARBK,Customer1,387,160,1,40200
ARBK,Customer4,385,147,1,46036
ARBK,Customer3,384,64,1,31928
ARBK,Customer0,383,446,1,44907
ARBK,Customer0,383,407,1,16688
ARBK,Customer1,383,248,1,4520
ARBK,Customer0,383,216,1,30751
ARBK,Customer0,383,200,1,34920
ARBK,Customer0,383,191,1,3146
ARBK,Customer4,382,480,1,3412
ARBK,Customer2,381,489,1,55048
ARBK,Customer4,381,443,1,12127
ARBK,Customer3,381,407,1,8978
ARBK,Customer0,380,2,1,41678
ARBK,Customer4,379,459,1,27132
ARBK,Customer3,379,309,1,3238
ARBK,Customer1,378,467,1,18078
ARBK,Customer2,378,423,1,2289
ARBK,Customer1,377,395,1,5507
ARBK,Customer2,376,253,1,23701
ARBK,Customer3,376,153,1,646
ARBK,Customer4,375,161,1,21517
ARBK,Customer4,374,187,1,54147
ARBK,Customer3,373,325,1,33599
ARBK,Customer2,373,266,1,55036
ARBK,Customer3,373,128,1,31700
ARBK,Customer0,371,381,1,27024
ARBK,Customer2,370,179,1,26965
ARBK,Customer0,369,450,1,36383
ARBK,Customer2,368,438,1,18884
ARBK,Customer1,367,186,1,48321
ARBK,Customer0,367,144,1,24348
ARBK,Customer1,366,467,1,40564
ARBK,Customer2,366,397,1,4964
ARBK,Customer1,365,53,1,44199
ARBK,Customer1,364,352,1,13159
ARBK,Customer1,364,98,1,11401
ARBK,Customer0,363,462,1,54499
ARBK,Customer1,363,62,1,11185
ARBK,Customer1,362,334,1,23716
ARBK,Customer0,361,66,1,12496
ARBK,Customer4,358,470,1,27324
ARBK,Customer1,357,367,1,20598
ARBK,Customer1,356,494,1,47169
ARBK,Customer0,356,344,1,24006
ARBK,Customer2,355,413,1,38205
ARBK,Customer3,355,386,1,15658
ARBK,Customer2,354,403,1,24103
ARBK,Customer0,353,311,1,23637
ARBK,Customer1,353,295,1,53143
ARBK,Customer0,353,272,1,3684
ARBK,Customer2,352,457,1,21394
ARBK,Customer4,351,483,1,52624
ARBK,Customer0,351,444,1,40929
ARBK,Customer4,351,403,1,52895
ARBK,Customer2,351,354,1,48586
ARBK,Customer4,351,289,1,24480
ARBK,Customer4,351,278,1,5347
ARBK,Customer2,350,473,1,47984
ARBK,Customer3,350,156,1,2774
ARBK,Customer0,349,399,1,50961
ARBK,Customer3,349,350,1,38590
ARBK,Customer3,349,186,1,8594
ARBK,Customer3,348,478,1,31261
ARBK,Customer3,347,455,1,10103
ARBK,Customer2,347,360,1,9131
ARBK,Customer0,346,138,1,6280
ARBK,Customer3,345,384,1,12816
ARBK,Customer1,344,405,1,38761
ARBK,Customer1,344,59,1,16890
ARBK,Customer4,343,184,1,20688
ARBK,Customer2,342,203,1,24532
ARBK,Customer0,342,102,1,50400
ARBK,Customer4,342,50,1,2508
ARBK,Customer2,341,82,1,50768
ARBK,Customer4,340,497,1,14362
ARBK,Customer2,340,292,1,8158
ARBK,Customer2,338,454,1,48163
ARBK,Customer0,338,430,1,6927
ARBK,Customer0,337,437,1,16521
ARBK,Customer4,337,331,1,7299
ARBK,Customer3,335,185,1,16817
ARBK,Customer4,334,258,1,50621
ARBK,Customer4,334,165,1,22993
ARBK,Customer4,334,88,1,627
ARBK,Customer1,333,332,1,37793
ARBK,Customer1,333,161,1,35788
ARBK,Customer1,332,304,1,8774
ARBK,Customer4,330,241,1,34380
ARBK,Customer2,330,99,1,4807
ARBK,Customer3,329,428,1,54101
ARBK,Customer3,329,377,1,11891
ARBK,Customer1,329,327,1,16915
ARBK,Customer0,329,255,1,18038
ARBK,Customer2,329,220,1,933
ARBK,Customer0,328,403,1,12628
ARBK,Customer2,327,477,1,10502
ARBK,Customer4,327,461,1,803
ARBK,Customer3,326,460,1,36557
ARBK,Customer0,326,337,1,27924
ARBK,Customer0,325,487,1,9095
ARBK,Customer3,324,313,1,807
ARBK,Customer4,323,221,1,54744
ARBK,Customer4,323,173,1,16224
ARBK,Customer1,321,404,1,23824
ARBK,Customer4,321,304,1,22627
ARBK,Customer1,320,495,1,43987
ARBK,Customer1,320,387,1,40338
ARBK,Customer2,320,364,1,41734
ARBK,Customer3,320,326,1,33428
ARBK,Customer4,319,185,1,17921
ARBK,Customer0,318,283,1,26774
ARBK,Customer4,317,199,1,45510
ARBK,Customer0,316,215,1,53566
ARBK,Customer4,316,104,1,9408
ARBK,Customer0,314,500,1,26598
ARBK,Customer0,314,487,1,23707
ARBK,Customer3,314,360,1,13399
ARBK,Customer0,314,230,1,9909
ARBK,Customer1,313,458,1,2969
ARBK,Customer3,313,271,1,50280
ARBK,Customer3,313,219,1,5525
ARBK,Customer2,313,55,1,23443
ARBK,Customer4,313,14,1,1267
ARBK,Customer2,312,283,1,35493
ARBK,Customer2,312,142,1,29253
ARBK,Customer0,312,139,1,5454
ARBK,Customer1,310,353,1,3156
ARBK,Customer1,309,495,1,37464
ARBK,Customer3,309,413,1,49175
ARBK,Customer3,309,412,1,43851
ARBK,Customer4,309,352,1,32537
ARBK,Customer4,309,313,1,145
ARBK,Customer3,308,259,1,52459
ARBK,Customer0,307,235,1,39104
ARBK,Customer1,306,484,1,47843
ARBK,Customer1,306,118,1,41087
ARBK,Customer1,306,80,1,11030
ARBK,Customer1,305,288,1,37414
ARBK,Customer0,304,435,1,48074
ARBK,Customer3,304,433,1,5626
ARBK,Customer0,304,229,1,24127
ARBK,Customer2,304,175,1,25341
ARBK,Customer2,304,101,1,3931
ARBK,Customer4,303,108,1,15210
ARBK,Customer1,302,373,1,48
ARBK,Customer1,301,350,1,15035
ARBK,Customer3,301,35,1,50365
ARBK,Customer3,301,26,1,3504
ARBK,Customer2,300,167,1,29482
ARBK,Customer4,300,80,1,16272
ARBK,Customer1,299,392,1,34261
ARBK,Customer4,298,491,1,10460
ARBK,Customer3,297,29,1,44069
ARBK,Customer4,296,414,1,23381
ARBK,Customer0,295,365,1,43119
ARBK,Customer2,292,284,1,51608
ARBK,Customer4,292,259,1,19685
ARBK,Customer0,292,137,1,15389
ARBK,Customer0,291,258,1,11240
ARBK,Customer1,290,281,1,40204
ARBK,Customer4,289,78,1,2449
ARBK,Customer2,288,94,1,53142
ARBK,Customer4,288,56,1,21769
ARBK,Customer2,574,9,2,12908
ARBK,Customer1,573,467,2,44671
ARBK,Customer1,573,420,2,48559
ARBK,Customer0,573,203,2,15955
ARBK,Customer4,571,221,2,41096
ARBK,Customer1,570,386,2,20865
ARBK,Customer0,570,346,2,9096
ARBK,Customer3,569,105,2,12383
ARBK,Customer0,567,419,2,10878
ARBK,Customer2,566,462,2,41975
ARBK,Customer0,566,395,2,11654
ARBK,Customer0,563,161,2,33338
ARBK,Customer1,562,148,2,55040
ARBK,Customer0,561,493,2,33357
ARBK,Customer0,560,21,2,25619
ARBK,Customer2,559,127,2,17544
ARBK,Customer1,558,141,2,22944
ARBK,Customer2,557,113,2,34182
ARBK,Customer0,556,127,2,21807
ARBK,Customer1,555,465,2,12857
ARBK,Customer2,554,208,2,33054
ARBK,Customer0,553,439,2,37246
ARBK,Customer0,552,390,2,12603
ARBK,Customer3,552,83,2,11419
ARBK,Customer4,551,490,2,41137
ARBK,Customer2,551,37,2,37509
